index1,index1_flex,index1_axis,index1_crossaxis,index2,index2_flex,index2_axis,index2_crossaxis,fnum
173.88380054495144,173.88380054495144,124.75009379343761,-9.975234930751652,171.07370694472556,171.07370694472556,81.34556781461858,6.813897159777725,103
173.72057750239668,173.72057750239668,132.3375052801793,-11.68052984480658,170.36217626901725,170.36217626901725,93.65794366064497,3.1941255893607976,104
171.09509314100507,171.09509314100507,-171.81557934738026,-23.17731358620164,165.75589589948615,165.75589589948615,126.41048305544473,-4.444380438047496,105
177.14808959258153,177.14808959258153,137.68605494838428,-23.552652305153384,172.75552241979815,172.75552241979815,111.96598081644684,-8.800715211237058,106
170.60865038981643,170.60865038981643,-81.29721381370948,10.052396900679007,175.03260825737507,175.03260825737507,-166.5453244470878,-35.90432075259542,107
169.31832359398666,169.31832359398666,-57.816860499186916,23.141962888068445,176.13457885906755,176.13457885906755,-12.034729125752838,40.54612702414038,108
170.4845126506457,170.4845126506457,-40.37899388958201,23.82823406827383,172.820280525004,172.820280525004,-3.362959846230359,36.5333355910115,109
177.8501610448458,177.8501610448458,-45.72103830546946,14.233147406183411,173.7737647095797,173.7737647095797,-19.776602255374314,22.084332186204247,110
176.4805835180805,176.4805835180805,15.397375133243303,15.501908064100377,175.4652393589399,175.4652393589399,-7.412522382095777,19.962616799753516,111
174.92762150773882,174.92762150773882,31.762322496442454,16.07063046081795,174.37017420722182,174.37017420722182,84.61164498511386,4.636139081946108,112
174.55938267883488,174.55938267883488,48.11941771831594,10.146191393463553,174.35367447334454,174.35367447334454,40.93940243398977,14.902694789540961,113
170.9111574271079,170.9111574271079,111.60103473147119,-6.012414423669008,178.71005137599724,178.71005137599724,-64.96058640998325,10.394246984736904,114
168.38653443643915,168.38653443643915,77.98408182145864,10.90052671971832,175.87671530162825,175.87671530162825,80.20463902928725,8.49369094671616,115
169.59542691720432,169.59542691720432,77.52361908674368,10.699984479425037,176.41584628701813,176.41584628701813,80.42336507090022,7.89935777799378,116
167.88411971445672,167.88411971445672,60.76570010024442,14.720552151721419,176.76149515318318,176.76149515318318,58.03378487941868,17.47260630916932,117
168.93361010423914,168.93361010423914,109.63967451122417,-4.243858172013677,179.48249943141676,179.48249943141676,26.468166569471656,20.421801840670657,118
172.09353643104114,172.09353643104114,87.93063055869122,3.4932923413004078,177.10236799439105,177.10236799439105,48.53604857567533,12.238092316129855,119
171.46863166718356,171.46863166718356,82.64422548704162,4.8822014187696565,176.27847064370582,176.27847064370582,10.62609813826912,18.118696281237785,120
173.89538892445086,173.89538892445086,99.35757869158896,-0.09828649292049567,174.72107098792836,174.72107098792836,5.5414773334678635,16.830548903178297,121
170.65025726612774,170.65025726612774,62.486927944932646,12.198537010371743,176.18344233530402,176.18344233530402,-31.15562701032002,23.073478617108204,122
176.14177541092502,176.14177541092502,28.469797690453614,13.383509200744221,174.12148866643614,174.12148866643614,17.340288469884314,18.93934106762795,123
175.2924689731425,175.2924689731425,-40.08617002451811,16.46955808804173,175.2288775192436,175.2288775192436,23.278436941702942,23.234774874179518,124
158.26936514333798,158.26936514333798,-91.63333411390444,7.3731590146452985,167.63370669393132,167.63370669393132,-62.250861480009675,22.54868047941732,125
132.89425808727435,132.89425808727435,-129.1370249265259,-5.4741912580585845,153.39654361868614,153.39654361868614,-51.94832160976052,35.26962661334187,126
125.78873675154321,125.78873675154321,-145.9638383862813,-10.033408331890236,151.53632460146085,151.53632460146085,-34.977023709760736,39.36751355699591,127
120.35844620457596,120.35844620457596,-150.91280081279882,-9.880034661960238,151.5710694892849,151.5710694892849,-28.34380709790747,43.141279148800386,128
113.74579466135164,113.74579466135164,-156.10186399045344,-11.030901224318256,150.20290568063373,150.20290568063373,-20.316894901478232,47.04627579185215,129
120.41187475316339,120.41187475316339,-165.27835322490844,-8.84701053633169,157.90776065283913,157.90776065283913,-7.169501893726625,41.26921081368684,130
116.96361273041492,116.96361273041492,172.76382167591242,-8.795133963160394,155.750270083213,155.750270083213,13.313530298606322,43.779679003943244,131
120.45890195672015,120.45890195672015,-169.74964099657637,-8.343983754118518,155.75255644153108,155.75255644153108,2.072183617822892,43.09253446033335,132
